"Result","Logistic","SVM","GBM","NeuralNetwork","Xgboost","Adaboost","LightGBM","CatBoost"
0,0.212520714396079,0.214018781011147,0.208547099251771,0.20807145605967,0.497790694236755,0,0.199045529808762,0.557258695210541
0,0.687474159590772,0.771136746135823,0.493681214037451,0.692368768856086,0.499058127403259,0.306110764531135,0.109336398888744,0.633621584247221
0,0.276747253743694,0.248627525532517,0.269901087508234,0.225507456928626,0.498307764530182,0,0.176426598504649,0.559629925570162
1,0.844429225208144,0.889102784985904,0.805113339005651,0.707015800318724,0.501344382762909,1,0.75966414440351,0.663926971173423
0,0.173380935836738,0.186517802163339,0.253091375808795,0.154401729397431,0.498307764530182,0,0.176426598504649,0.540882025894876
1,0.320836196560364,0.245572056904259,0.373294712157139,0.259533326813746,0.498801112174988,0.306110764531135,0.796519599121717,0.564403450739468
0,0.340809325317106,0.290965700056449,0.329998504235542,0.484086486501296,0.498225748538971,0.306110764531135,0.199045529808762,0.586635774968926
1,0.92324105941264,0.927644145852778,0.653953481472762,0.591139936242069,0.499895393848419,0.693889235468865,0.677997225132182,0.667355602585625
0,0.132841344247847,0.166256285504409,0.101951967766303,0.11417476168543,0.497721016407013,0,0.176426598504649,0.541368578343133
0,0.175277837162012,0.220409322802115,0.172617101628856,0.144639219546251,0.498307764530182,0,0.176426598504649,0.544171219161132
0,0.458523916691349,0.723998000443801,0.612573143252328,0.537002237430848,0.49968296289444,1,0.677997225132182,0.638445820269688
0,0.487440674589795,0.369849365697657,0.486006783019585,0.545069598786289,0.498115360736847,0.306110764531135,0.380954521030003,0.610914628019431
0,0.446912567850693,0.721502818198873,0.408735231194723,0.439917464248498,0.499941229820251,0.306110764531135,0.357495473788246,0.614981137799453
0,0.178747090711633,0.217217982234722,0.249018700445359,0.17919620228256,0.497790694236755,0.306110764531135,0.319912954043312,0.562550959110401
0,0.540517497576504,0.742572971584605,0.508892240247994,0.506942371660091,0.500056266784668,0.306110764531135,0.357495473788246,0.612427776527665
0,0.0975008465515952,0.16182768319743,0.105130337652004,0.117736812876465,0.497610688209534,0,0.176426598504649,0.541976881215582
0,0.298292640611837,0.271773471757362,0.325399144605528,0.308261921292481,0.498487830162048,0,0.199045529808762,0.564413951924135
0,0.118799988582066,0.180056170691402,0.122595006257832,0.111854986037849,0.497721016407013,0,0.176426598504649,0.53989768859315
1,0.212880031609674,0.221400190633656,0.336595542706707,0.197045535308023,0.498940646648407,0.306110764531135,0.796519599121717,0.559538632876859
1,0.112351392703312,0.170795952578294,0.162325464300963,0.124006363481162,0.49770325422287,0,0.176426598504649,0.5409092360247
0,0.433569213676692,0.311457936410177,0.422728629901792,0.533990611370701,0.498353481292725,0.306110764531135,0.380954521030003,0.604348003895342
0,0.151446860730495,0.171731456675395,0.117166834755876,0.131344073783669,0.497610688209534,0,0.176426598504649,0.540759671854208
0,0.197856868826719,0.201649727800145,0.193557569676017,0.154428438218611,0.498307764530182,0,0.176426598504649,0.542570058217084
0,0.184920585202194,0.192327794332495,0.134429360118881,0.146115621997508,0.497610688209534,0,0.176426598504649,0.542531268014442
0,0.324372156918023,0.253533650563144,0.265773860754736,0.318840086592764,0.497955799102783,0.306110764531135,0.202951100876261,0.574369146850809
0,0.616710442085453,0.786914859153637,0.656000751817807,0.698344331847779,0.500303566455841,1,0.75966414440351,0.650872662157555
0,0.189234083105551,0.196497035480702,0.140731943323965,0.151164027963419,0.497610688209534,0,0.176426598504649,0.54866730552177
0,0.152908414160236,0.1734799120832,0.110717174945778,0.130898663474021,0.497610688209534,0,0.176426598504649,0.540559220225847
0,0.130992573926615,0.165403846853653,0.104327107335446,0.116443984269972,0.497610688209534,0,0.176426598504649,0.547397176357568
0,0.293202394033523,0.26457492767056,0.400250585937047,0.307738622332137,0.498183488845825,0.306110764531135,0.319912954043312,0.585088134234239
1,0.763265211748242,0.850682103516615,0.812230157820625,0.756828614951549,0.501750767230988,1,0.75966414440351,0.661023187162071
0,0.190066432429762,0.194567575946933,0.140752912655052,0.148107911906195,0.497610688209534,0,0.176426598504649,0.542834722839719
0,0.717360036901487,0.852467586160601,0.68325127816986,0.650345224219452,0.500099509954453,1,0.677997225132182,0.653875300813595
1,0.589015770048455,0.732944198398818,0.47879565142935,0.553343930237111,0.500153779983521,0.306110764531135,0.89417021520921,0.624605847140029
0,0.250724767170613,0.234666638414067,0.212895302577653,0.237816764218695,0.497828006744385,0.306110764531135,0.202951100876261,0.563861247037698
1,0.293411408787226,0.263517989005668,0.379049448932753,0.409753224862913,0.497790694236755,0.306110764531135,0.65085006751936,0.593419568181149
0,0.0899653905384503,0.155171393761013,0.08296792972763,0.107192305061525,0.497610688209534,0,0.176426598504649,0.542247856470135
0,0.191035172374491,0.210031388973824,0.243429368557904,0.159417253684563,0.498307764530182,0,0.176426598504649,0.545386969274685
0,0.217393433870792,0.211702603335955,0.171819802433936,0.181876641095047,0.497610688209534,0,0.176426598504649,0.554056204005299
0,0.626170317380724,0.798683691232238,0.448050533860599,0.613340482970777,0.500183284282684,0.306110764531135,0.199045529808762,0.642291178705578
0,0.197283326638543,0.245248298264496,0.319578555160812,0.201202694306216,0.498186945915222,0.306110764531135,0.319912954043312,0.5732717525816
0,0.681528830497363,0.822948642502408,0.708322345535494,0.773437996780323,0.500480532646179,1,0.75966414440351,0.66196873744131
0,0.161382867993126,0.208816636294414,0.181482242940352,0.139560358365785,0.498003482818604,0,0.176426598504649,0.547114967162643
0,0.171899813224594,0.211386694841695,0.203555921010548,0.144150656223771,0.49770325422287,0,0.176426598504649,0.543722209144174
0,0.20435435705054,0.205561810453549,0.147027320743198,0.171890964415091,0.497610688209534,0,0.176426598504649,0.552929011885813
0,0.83091079651639,0.888959747804613,0.527538430321524,0.604497084253603,0.50036683678627,0.693889235468865,0.75966414440351,0.651316218941135
0,0.104615139720823,0.165233712963894,0.144882393231797,0.121956218484547,0.49770325422287,0,0.176426598504649,0.540560539443267
0,0.263469983284583,0.244262501583641,0.353059373660895,0.346915966844326,0.497790694236755,0.306110764531135,0.199045529808762,0.579594054851627
0,0.223449775960982,0.214047733390074,0.220881321970772,0.172788135146768,0.49770325422287,0,0.176426598504649,0.547688631985614
0,0.525828130346406,0.76391296792651,0.626765116607572,0.577281849324008,0.500225454568863,0.693889235468865,0.75966414440351,0.639417067076395
1,0.822689853657149,0.849792264443682,0.852205201089217,0.874850524219759,0.501158237457275,1,0.75966414440351,0.680006638809842
1,0.250477403624165,0.235652164443787,0.216961529925337,0.230459643345318,0.497763097286224,0,0.176426598504649,0.569936532028455
0,0.198742121915526,0.204796097113379,0.182817985809297,0.160711291029654,0.497721016407013,0,0.176426598504649,0.550601335309535
0,0.154709500686749,0.18780282635056,0.141532640495093,0.128839381363398,0.497721016407013,0,0.176426598504649,0.548213129145657
0,0.649580363242492,0.514210874846581,0.593430359287755,0.526654433988326,0.499827861785889,0.306110764531135,0.183468435370571,0.590946860836759
1,0.189171728320878,0.195795111698496,0.143406469466991,0.150089061863271,0.497610688209534,0,0.176426598504649,0.548996023653843
1,0.674933994588824,0.778625249063738,0.708889243907089,0.748041406387892,0.50051611661911,1,0.75966414440351,0.655769945007693
0,0.175993881389382,0.195682468308595,0.151074403345295,0.179194252235096,0.497828006744385,0.306110764531135,0.202951100876261,0.552445293895534
0,0.191102455582423,0.196761591016859,0.127166330285499,0.150880626238412,0.497610688209534,0,0.176426598504649,0.54691356854134
1,0.248952613672775,0.231408780329357,0.191913043302329,0.220634266040309,0.497828006744385,0.306110764531135,0.202951100876261,0.555855569289021
1,0.708406756064595,0.826966536221894,0.805242095805394,0.781636378309406,0.500705927610397,1,0.75966414440351,0.667107312723962
0,0.151529144867034,0.203731001569242,0.132090182495661,0.141905499376269,0.497610688209534,0,0.176426598504649,0.547061500827736
0,0.177382094582491,0.196654769895215,0.144506070864869,0.183709001030392,0.497828006744385,0.306110764531135,0.202951100876261,0.551521983772438
0,0.506794247905797,0.725280506065507,0.486050186961651,0.444223833962246,0.500056266784668,0.306110764531135,0.357495473788246,0.603328396053332
0,0.246094858527464,0.214887158998961,0.206844474532567,0.200355597697236,0.498241722583771,0.306110764531135,0.202951100876261,0.569489013520194
0,0.273791526562928,0.586679580010611,0.214150514175148,0.232196694178576,0.49795538187027,0,0.176426598504649,0.548269546627748
0,0.421101457223238,0.692874224194794,0.261394113893674,0.382677608015473,0.499394714832306,0.306110764531135,0.619739176127957,0.609148673745933
0,0.546751976823033,0.706985369644188,0.366162493111391,0.476044590010507,0.499286293983459,0.306110764531135,0.142426576157383,0.614003033815778
1,0.306645528870727,0.234182257633644,0.228755697323268,0.251257045194216,0.497955799102783,0.306110764531135,0.202951100876261,0.563072753638402
0,0.183154370345858,0.192979929999553,0.175417059661702,0.154726835676278,0.497763097286224,0,0.176426598504649,0.548844881850474
1,0.329745517566261,0.25379136242133,0.281683836176347,0.338268169316525,0.497955799102783,0.306110764531135,0.525701174736548,0.577789669936172
1,0.702970982708894,0.823859358292457,0.805242095805394,0.777552786486758,0.500705927610397,1,0.75966414440351,0.667091311260547
1,0.257225505839123,0.244220918885991,0.33233272131876,0.312502823686787,0.497901082038879,0.306110764531135,0.319912954043312,0.58547356512139
1,0.306158058678646,0.265327084743953,0.440551269735104,0.361212356506491,0.497883260250092,0.306110764531135,0.319912954043312,0.59021950030089
1,0.816834928950368,0.845363264118684,0.766123604283777,0.844121309308226,0.500463843345642,1,0.75966414440351,0.675494634179244
0,0.129390869078296,0.185810593864874,0.101821401907326,0.109948751767756,0.497721016407013,0,0.176426598504649,0.542570058217084
0,0.242208124402872,0.2294096956067,0.198528329677257,0.212521879161934,0.497828006744385,0.306110764531135,0.202951100876261,0.555338700719892
0,0.140338389543387,0.165027344933369,0.123750029596838,0.128212588421674,0.497610688209534,0,0.176426598504649,0.541136221724136
0,0.345718310132469,0.267128764933732,0.260196163247075,0.297095983205769,0.498348593711853,0.306110764531135,0.202951100876261,0.575093826833672
1,0.64067295020212,0.80080209500174,0.714701047161437,0.743672148114981,0.500073075294495,1,0.75966414440351,0.663366390902856
1,0.716736822558776,0.837203552283004,0.799212707806755,0.790334197256699,0.500932902097702,1,0.75966414440351,0.670014200963048
0,0.256785146501148,0.247661466678789,0.331581985575186,0.315069795674939,0.497901082038879,0.306110764531135,0.319912954043312,0.589073047658799
0,0.199124318293718,0.235553504837025,0.292060143118504,0.295955725677548,0.497790694236755,0.306110764531135,0.199045529808762,0.58255709226406
0,0.152964568562023,0.177758139831757,0.115769327941726,0.123601476517901,0.497721016407013,0,0.176426598504649,0.542976948163277
1,0.597114694359525,0.770790306686567,0.654949059961815,0.575558954531325,0.500705927610397,1,0.75966414440351,0.63287842077795
0,0.132970983878158,0.185089386976311,0.116134678698154,0.123305064389034,0.497610688209534,0,0.176426598504649,0.540599520077569
1,0.734563441033578,0.855423433269474,0.693429333133853,0.71363788484169,0.499871373176575,0.306110764531135,0.446004969163823,0.653875300813595
0,0.163732845446645,0.21518778629879,0.140415289861405,0.153293064526033,0.498362898826599,0,0.157841445202657,0.549868591612657
0,0.135904903344876,0.162432149193617,0.127050666534355,0.131487573144664,0.497610688209534,0,0.176426598504649,0.540858608753409
0,0.569596210939812,0.75977833607364,0.573656108354399,0.532673712806298,0.500121265649796,0.306110764531135,0.357495473788246,0.621427704760798
0,0.210586984524025,0.210286177415605,0.147027320743198,0.189683033617827,0.497610688209534,0,0.176426598504649,0.553432034086146
1,0.772327172159358,0.821383846453715,0.872291852485016,0.839717592620065,0.501729220151901,1,0.75966414440351,0.674254152738218
1,0.502580496928259,0.747521979920111,0.649757318547018,0.482900071802663,0.50101563334465,1,0.696784602692021,0.635776629714309
0,0.150761066937343,0.171152936463671,0.11934782972032,0.13811160389572,0.497610688209534,0,0.176426598504649,0.541650349202884
1,0.668165441930015,0.812883481193521,0.701290327174503,0.745512297998327,0.5000079870224,1,0.75966414440351,0.66761816280794
0,0.13592597553234,0.182188698671953,0.106767949488047,0.115524399278104,0.497721016407013,0,0.176426598504649,0.542932644680809
1,0.38143419119943,0.271907576921725,0.325945114206392,0.416789553714088,0.497955799102783,0.306110764531135,0.525701174736548,0.591283181828603
1,0.689091902041018,0.786218773226766,0.74914087111346,0.757158868311612,0.500668525695801,1,0.75966414440351,0.659105200339319
0,0.37702063073643,0.679371099310877,0.377240433867861,0.350820142422509,0.499719440937042,0.306110764531135,0.142426576157383,0.608138646325213
0,0.65517968626757,0.824207609153827,0.618650112367339,0.612575511873551,0.499358236789703,1,0.677997225132182,0.656696605404896
0,0.506971244166363,0.343809264978812,0.533577299062957,0.575651787666892,0.498335719108582,0.306110764531135,0.380954521030003,0.60819865680584
0,0.650271496322679,0.818823817050699,0.666110590290246,0.76192500527873,0.500099509954453,0.306110764531135,0.677997225132182,0.663977245305875
0,0.272854604824126,0.280809183766372,0.458914438210433,0.411922593260848,0.497901082038879,1,0.522380655504327,0.610158814043874
1,0.284305351299974,0.260508755607473,0.387454316183897,0.317340545688144,0.498183488845825,0.306110764531135,0.319912954043312,0.587713138796709
0,0.225237391411882,0.254249259372274,0.330979126160148,0.359039553300336,0.497790694236755,0.306110764531135,0.319912954043312,0.598629549244794
0,0.70858325500799,0.777442435253865,0.708447324417865,0.795284626031579,0.500578850507736,1,0.75966414440351,0.66180681450845
1,0.495317695040294,0.757185814313451,0.789434800061894,0.629379147362435,0.501326739788055,0.693889235468865,0.677997225132182,0.649684983391301
1,0.734952786614386,0.794167551320971,0.736747861079259,0.782298341928149,0.500578850507736,1,0.75966414440351,0.655448373407721
0,0.442610721716351,0.690563472127405,0.311482763523689,0.38569054914154,0.499941229820251,0.306110764531135,0.150642322364192,0.597352985575957
0,0.171624131530941,0.183604211899537,0.123645762484235,0.138938408731962,0.497610688209534,0,0.176426598504649,0.542285761813552
0,0.170516375062287,0.182127152997406,0.147455137873208,0.143221984420199,0.497610688209534,0,0.176426598504649,0.541511877275346
0,0.168557191878771,0.210003598482924,0.164813437911073,0.140630144199449,0.498006939888,0,0.176426598504649,0.550339129712944
1,0.585503367190954,0.76841381703765,0.590098940866753,0.636506552937519,0.500353574752808,0.693889235468865,0.75966414440351,0.63962882352259
0,0.171374480000495,0.200463471688464,0.149556792893143,0.160558040627166,0.497938394546509,0.306110764531135,0.202951100876261,0.553030034201261
0,0.185716917113981,0.19093830171103,0.147186131300158,0.149816828858224,0.497610688209534,0,0.176426598504649,0.542352464404348
1,0.548175313433959,0.750887263708007,0.551705958994456,0.584998545167092,0.5000079870224,1,0.75966414440351,0.638707999142549
1,0.531530055438747,0.750395563256259,0.520386072588777,0.573713543465705,0.499692022800446,1,0.677997225132182,0.640649152954809
0,0.164939062085731,0.192669393618935,0.142653768640981,0.171626644532343,0.497938394546509,0.306110764531135,0.202951100876261,0.553776230058185
0,0.8271572939302,0.884427365553047,0.746310954569524,0.684292655660713,0.500728785991669,0.306110764531135,0.75966414440351,0.653875300813595
0,0.119643868685388,0.155162562902176,0.0985047513026396,0.118982041668268,0.497721016407013,0,0.176426598504649,0.54201788429879
0,0.176752411622405,0.186075131032788,0.185477939496693,0.150761906826649,0.49770325422287,0,0.176426598504649,0.540559220225847
0,0.162364760528775,0.211193610397774,0.211794169592697,0.158785372783961,0.497790694236755,0,0.199045529808762,0.551723390792317
0,0.176280434916063,0.217450516315011,0.185466910409753,0.161316027023181,0.497610688209534,0,0.176426598504649,0.552690643374058
0,0.132980823510495,0.163863232304661,0.104158389895066,0.11715645291163,0.497721016407013,0,0.176426598504649,0.541350240659618
1,0.663985800245296,0.818958155521442,0.772819085773714,0.694010841107979,0.500484585762024,1,0.75966414440351,0.658709228332024
0,0.129595129273278,0.189152195643755,0.158859140099567,0.13450361015168,0.498003482818604,0,0.176426598504649,0.547046271323584
1,0.485598916748381,0.735465277169045,0.643465328399696,0.468953657586897,0.501186162233353,1,0.696784602692021,0.618514452579269
0,0.479279701709538,0.710826738339351,0.37151458086881,0.434672109728264,0.499941229820251,0.306110764531135,0.357495473788246,0.606607651386019
1,0.747525310159106,0.846696732155488,0.826265328122503,0.797916043641802,0.501312971115112,1,0.75966414440351,0.666509185461419
1,0.581223090229301,0.761235572775149,0.740960292175162,0.653911183031679,0.500484585762024,0.693889235468865,0.75966414440351,0.655841597941484
1,0.17477330868188,0.188132120249908,0.270088007434539,0.160230780871108,0.498575150966644,0,0.176426598504649,0.543787352756585
1,0.172437161818275,0.187255543415587,0.140752912655052,0.135981471961611,0.497610688209534,0,0.176426598504649,0.54442019310208
1,0.460544122142412,0.320962589053537,0.440658336408462,0.534827462037444,0.49908846616745,0.306110764531135,0.199045529808762,0.604255006248633
0,0.205999977074284,0.205763361916965,0.177936854695818,0.169841906150643,0.497610688209534,0,0.176426598504649,0.552505330369451
1,0.886511018129751,0.924640787799899,0.721789513518931,0.713007031656411,0.500851601362228,1,0.75966414440351,0.671285986966453
0,0.245333943608158,0.228051712381079,0.168593819230033,0.215472641899112,0.49770325422287,0,0.176426598504649,0.555327329015072
0,0.174806650344756,0.190708149396549,0.141332483030015,0.147936021037765,0.497763097286224,0,0.176426598504649,0.547947821184854
0,0.150177552065682,0.196207293796544,0.183518453418675,0.130901475184916,0.49770325422287,0,0.176426598504649,0.539753098719088
1,0.15242712368586,0.174309310972394,0.123750029596838,0.12978857531555,0.497610688209534,0,0.176426598504649,0.542415086225359
0,0.1799378159075,0.19231501022913,0.120294945055862,0.140776979018696,0.497610688209534,0,0.176426598504649,0.545949248997947
1,0.623440033539398,0.789186629743108,0.698365676925702,0.606162008511473,0.500932902097702,1,0.75966414440351,0.6468603825514
0,0.251680358418745,0.232172326437454,0.264288216225229,0.257546074323988,0.497790694236755,0.306110764531135,0.319912954043312,0.572141542146027
0,0.29737385556484,0.231455935585536,0.173882805095718,0.251964587430301,0.497955799102783,0.306110764531135,0.202951100876261,0.568879782116622
1,0.168435787404593,0.186200879926099,0.131316775855392,0.137389138599298,0.497721016407013,0,0.176426598504649,0.544136373187009
0,0.159631060021094,0.178351462282287,0.119586890914615,0.133067194702596,0.497721016407013,0,0.176426598504649,0.541147997606526
1,0.421460015673008,0.357302259793759,0.362830535187043,0.480053192773338,0.497790694236755,0,0.65085006751936,0.596878382687981
1,0.483089456501937,0.329744749013561,0.486772263079713,0.570516577466684,0.498243153095245,0.306110764531135,0.380954521030003,0.608846078266745
0,0.176492796935058,0.187605046176913,0.193484754988565,0.157665405208684,0.49770325422287,0,0.176426598504649,0.543338036469692
0,0.341187202337648,0.268519112033041,0.365939882787813,0.280322910702397,0.498590409755707,0.306110764531135,0.202951100876261,0.567121364844726
0,0.342967888380742,0.288252476451119,0.359966942552026,0.414531194724479,0.498487830162048,0.306110764531135,0.319912954043312,0.592587978890968
1,0.30068330908218,0.305388476315565,0.521196586128354,0.461122178024162,0.497943103313446,1,0.522380655504327,0.614573024158054
0,0.23610509483831,0.255036940426642,0.169278093074763,0.192629067485401,0.498006939888,0,0.157841445202657,0.557144568865164
1,0.462292303274317,0.324678314465131,0.565263218124411,0.550827115242818,0.498635947704315,0.306110764531135,0.800162601594983,0.629328519319022
0,0.2963630951052,0.319235143798868,0.314668226995204,0.471017651307842,0.497901082038879,0,0.65085006751936,0.603178990551024
1,0.603946480358815,0.773534914733723,0.714926433319496,0.57893432500553,0.501750767230988,1,0.75966414440351,0.63287842077795
0,0.638282317174876,0.817138516987383,0.692807925398274,0.684145034377327,0.499844431877136,1,0.446004969163823,0.652496479842857
1,0.493571625233751,0.71759345614055,0.412703880976632,0.430960606234908,0.500056266784668,0.306110764531135,0.504565711671957,0.601802785388564
0,0.304250127369656,0.274289137374695,0.308573840672815,0.234986239714931,0.499297857284546,0,0.176426598504649,0.556948443155932
0,0.120534113864678,0.177628810037052,0.117614693827068,0.115308861959711,0.497721016407013,0,0.176426598504649,0.539494504572515
0,0.175435937327427,0.185765251824298,0.123645762484235,0.140308693947471,0.497610688209534,0,0.176426598504649,0.542894977319348
0,0.105782087161043,0.166436725605482,0.141271900134462,0.125240691030428,0.49770325422287,0,0.176426598504649,0.540627280474473
0,0.226188086963475,0.231532853668961,0.196901553780085,0.222024368152759,0.497938394546509,0.306110764531135,0.202951100876261,0.559696650234645
1,0.540969701889371,0.748127532366121,0.447468697774047,0.524744294950728,0.499710738658905,0.306110764531135,0.357495473788246,0.617470059123761
1,0.119619983336345,0.180901578329219,0.186322514424433,0.134599986164747,0.498003482818604,0,0.176426598504649,0.548061242262805
1,0.658923639080462,0.771364572575616,0.691336144095346,0.750724455142545,0.50010558962822,1,0.75966414440351,0.657147236725204
1,0.66655017578248,0.756953496319352,0.467512168490208,0.639502805910609,0.499936044216156,0.306110764531135,0.89417021520921,0.62871671103009
1,0.73520076194651,0.893461616820892,0.707007319398464,0.745675647199548,0.50062957406044,1,0.75966414440351,0.66326509254639
0,0.251243959221986,0.21011271221777,0.174662748780654,0.204402600498549,0.497955799102783,0.306110764531135,0.202951100876261,0.562980691992321
0,0.290322245479893,0.228910223552392,0.205101852442794,0.236617898237208,0.497955799102783,0.306110764531135,0.202951100876261,0.566319379337958
0,0.221639786320699,0.222545810586035,0.214913500808519,0.206360354128591,0.497883260250092,0,0.199045529808762,0.555425729201926
0,0.129907519068324,0.183971299169328,0.112935783781537,0.11740043034616,0.497610688209534,0,0.176426598504649,0.540450160875361
0,0.204547529080228,0.244501968135115,0.344009137380701,0.224622099002058,0.498076617717743,0.306110764531135,0.319912954043312,0.57946318314745
1,0.543573025954689,0.753505996642222,0.494853719723007,0.494866050324044,0.500183284282684,0.306110764531135,0.619739176127957,0.636294333087348
0,0.110290191504289,0.182965659186345,0.148385531780352,0.0985062422619402,0.498926997184753,0,0.176426598504649,0.54152802635942
0,0.235689494118161,0.22800860149281,0.226883091609748,0.276743400130519,0.497790694236755,0.306110764531135,0.199045529808762,0.569392151965076
0,0.302728391023634,0.264154521427906,0.378629302960542,0.391619136340096,0.497790694236755,0.306110764531135,0.319912954043312,0.589100935363607
0,0.485963040720742,0.351668421972073,0.522060610829354,0.580944604558262,0.498639404773712,0.306110764531135,0.380954521030003,0.617252048921251
0,0.329045576322773,0.289747284792716,0.348750399624974,0.364475063857077,0.498113930225372,0.306110764531135,0.525701174736548,0.588129038303296
0,0.166935338589919,0.218365368098344,0.219075005198523,0.15827075896934,0.497883260250092,0,0.199045529808762,0.552848419167744
1,0.329286588208768,0.245241423757182,0.226822283026357,0.279811906898279,0.497955799102783,0.306110764531135,0.202951100876261,0.568024861292585
1,0.612191038409524,0.786992696575508,0.652639433991809,0.678996541520329,0.500225454568863,0.693889235468865,0.75966414440351,0.645928041233606
0,0.174927844025845,0.18743049834331,0.126187254905094,0.138746576394638,0.497610688209534,0,0.176426598504649,0.542894977319348
1,0.813023948096007,0.878291920960589,0.847450674066245,0.759443695812051,0.501213163137436,1,0.75966414440351,0.668641881687882
1,0.291807427342824,0.266258062190524,0.346289239298976,0.406931675409008,0.497901082038879,0.306110764531135,0.319912954043312,0.596358751540652
0,0.232413612370694,0.22698036189015,0.195040033413535,0.220070534059851,0.497721016407013,0,0.176426598504649,0.562350669454341
0,0.188790777436802,0.203244604238086,0.243429368557904,0.165586399405758,0.498307764530182,0,0.176426598504649,0.541013877940509
1,0.58388777171074,0.770137192590711,0.576664527095313,0.652546374714525,0.5000079870224,0.693889235468865,0.75966414440351,0.639871407799241
0,0.219069794397576,0.217625925232446,0.196450450017579,0.177925629651751,0.497763097286224,0,0.176426598504649,0.558126031966391
1,0.741114023580784,0.842189180446074,0.642543322746706,0.672941541521024,0.500238537788391,0.693889235468865,0.75966414440351,0.656350658954848
1,0.728879718411581,0.82678137579983,0.882834281956282,0.785525684314009,0.501650005578995,1,0.75966414440351,0.661373207057761
0,0.160187626876438,0.17896471651351,0.159369022096309,0.138235274335131,0.49770325422287,0,0.176426598504649,0.54191343920697
1,0.684717388288388,0.82390894567006,0.764701724399712,0.7762836364873,0.500480532646179,1,0.75966414440351,0.668775611909764
1,0.748335134491704,0.851515499936984,0.812521871772303,0.767339272547876,0.500811338424683,1,0.75966414440351,0.667447775510432
0,0.743847496619298,0.852671411029509,0.709828994272327,0.778181617106983,0.500480532646179,1,0.446004969163823,0.666989537620168
0,0.682758723332475,0.814644599904518,0.780994410453053,0.768011600805261,0.500484585762024,1,0.75966414440351,0.665573285060288
0,0.159263891452162,0.184600872327608,0.17188201248104,0.142775437741297,0.498006939888,0,0.176426598504649,0.548291239840979
0,0.280234398120601,0.257683570514146,0.305696767917293,0.241877433514993,0.498245239257812,0,0.176426598504649,0.564940558840215
1,0.56893387540188,0.76661797554754,0.614442723800536,0.690188487905096,0.499358236789703,0.693889235468865,0.677997225132182,0.660557346601511
0,0.146633274562301,0.198540100314627,0.148929628921711,0.129190935626719,0.497610688209534,0,0.176426598504649,0.546205102325868
1,0.309290253505798,0.266848032549441,0.411293047661851,0.348283101275597,0.498755156993866,0.306110764531135,0.319912954043312,0.584264127624433
1,0.271645447142857,0.296160017659744,0.386556611080768,0.457230330031092,0.497901082038879,0.306110764531135,0.522380655504327,0.606497003287057
0,0.275550176424107,0.256440743619583,0.357893500883747,0.372570588012738,0.497901082038879,0.306110764531135,0.319912954043312,0.59443585704415
0,0.20446207403474,0.203140223151328,0.166334336931617,0.161603750048112,0.497610688209534,0,0.176426598504649,0.549606420776955
1,0.241992856406661,0.266872985134555,0.549088148952016,0.233370066140465,0.499827861785889,0.306110764531135,0.319912954043312,0.567566579882859
1,0.420360700373823,0.303167303494712,0.467423184087208,0.529987876689586,0.498353481292725,0.306110764531135,0.380954521030003,0.613635085116579
1,0.554705785016211,0.755648555514054,0.524685003631456,0.511731457266117,0.500292122364044,0.306110764531135,0.619739176127957,0.631461539655188
1,0.433289494779251,0.710162513778998,0.530260728718723,0.432109829323795,0.500187337398529,1,0.696784602692021,0.617010172087239
0,0.257169362319183,0.239242975009713,0.18648293699014,0.204935313634386,0.498307764530182,0,0.176426598504649,0.552929011885813
1,0.69992899792189,0.82996217942267,0.77233009167043,0.782013856753316,0.500589460134506,1,0.75966414440351,0.669693956837209
0,0.147961323251951,0.171501915765278,0.0985053712322952,0.124840283123306,0.497610688209534,0,0.176426598504649,0.541166921786526
0,0.255910619175814,0.245419713798384,0.262575791141885,0.208289359772717,0.498003482818604,0,0.176426598504649,0.559503953339457
1,0.839914242167251,0.853356888678,0.867467607580858,0.860147508570177,0.502124309539795,1,0.75966414440351,0.676607159137717
0,0.270190281632144,0.247688954800798,0.243566942792665,0.235000055267043,0.498487830162048,0.306110764531135,0.199045529808762,0.558240372822891
0,0.20411879355511,0.208979942332781,0.154423298741329,0.190490979431243,0.497828006744385,0.306110764531135,0.202951100876261,0.55331940955634
1,0.315575257053304,0.27810433216908,0.431792872977852,0.426996805625359,0.497790694236755,0.306110764531135,0.522380655504327,0.606703005963815
0,0.242493008094953,0.205434036138209,0.168054828504408,0.196426486023445,0.497955799102783,0.306110764531135,0.202951100876261,0.563894797523024
0,0.327851056744892,0.288649954577654,0.306419286425727,0.472014730062298,0.498115360736847,0,0.199045529808762,0.575737521689711
0,0.346594776989557,0.292710667441822,0.356908905144773,0.38299796503768,0.498487830162048,0.306110764531135,0.319912954043312,0.592249552366197
1,0.205182514437699,0.253689699535876,0.391095164388814,0.355114819068679,0.497901082038879,0.306110764531135,0.319912954043312,0.599265167047273
0,0.892719797953347,0.925762023468292,0.654994007762514,0.668671969880194,0.50055918097496,0.693889235468865,0.75966414440351,0.664654218955978
0,0.119817111310986,0.154024110514332,0.10176296325462,0.115000075220589,0.497721016407013,0,0.176426598504649,0.541504568496759
0,0.215082716308104,0.210218497122905,0.179235091258267,0.175867748105302,0.497610688209534,0,0.176426598504649,0.552921269117204
0,0.217300229601461,0.211714904588802,0.179235091258267,0.177689629304627,0.497610688209534,0,0.176426598504649,0.552902138743397
